0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000,0.590000
0.589331,0.589299,0.589241,0.589178,0.589107,0.589030,0.588945,0.588851,0.588748,0.588635,0.593525,0.599165,0.598044,0.596955,0.595896,0.594866,0.593862,0.592887,0.591945,0.591042,0.590190,0.589406,0.588713,0.588138,0.587713,0.587471,0.587442,0.587647,0.588091,0.588759,0.589775,0.591323,0.592323,0.593330,0.594281,0.595127,0.595838,0.596402,0.596822,0.597112,0.597290,0.597375,0.597384,0.597330,0.597223,0.597069,0.596867,0.596614,0.596300,0.595911,0.595425,0.594809,0.594017,0.592978,0.591580,0.589643,0.586851,0.582622,0.575775,0.563694,0.551613
0.588692,0.588601,0.588487,0.588360,0.588221,0.588067,0.587898,0.587712,0.587507,0.587306,0.596668,0.607825,0.606122,0.603953,0.601846,0.599797,0.597805,0.595871,0.594004,0.592216,0.590530,0.588976,0.587595,0.586440,0.585569,0.585044,0.584924,0.585251,0.586043,0.587250,0.589055,0.592053,0.594249,0.596271,0.598212,0.599965,0.601460,0.602663,0.603571,0.604208,0.604607,0.604807,0.604845,0.604751,0.604546,0.604243,0.603844,0.603343,0.602725,0.601961,0.601013,0.599820,0.598298,0.596321,0.593697,0.590127,0.585115,0.577817,0.566755,0.548425,0.530095
0.588053,0.587904,0.587737,0.587547,0.587339,0.587111,0.586859,0.586582,0.586322,0.586122,0.599476,0.615870,0.614122,0.610993,0.607848,0.604793,0.601825,0.598949,0.596174,0.593519,0.591015,0.588705,0.586645,0.584907,0.583574,0.582732,0.582466,0.582841,0.583896,0.585538,0.587916,0.592187,0.595716,0.598809,0.601767,0.604483,0.606834,0.608752,0.610221,0.611266,0.611935,0.612288,0.612381,0.612263,0.611970,0.611524,0.610932,0.610189,0.609274,0.608149,0.606759,0.605022,0.602823,0.599993,0.596284,0.591312,0.584480,0.574815,0.560764,0.537764,0.514764
0.587411,0.587206,0.586990,0.586739,0.586463,0.586160,0.585826,0.585461,0.585227,0.585177,0.602012,0.623213,0.621929,0.618060,0.613901,0.609851,0.605921,0.602117,0.598451,0.594947,0.591642,0.588589,0.585860,0.583541,0.581734,0.580548,0.580089,0.580444,0.581684,0.583680,0.586443,0.591753,0.596671,0.600922,0.604927,0.608650,0.611923,0.614634,0.616741,0.618263,0.619259,0.619807,0.619985,0.619863,0.619493,0.618912,0.618133,0.617153,0.615948,0.614472,0.612659,0.610407,0.607577,0.603967,0.599285,0.593096,0.584742,0.573211,0.557081,0.530619,0.504156
0.586765,0.586506,0.586246,0.585934,0.585591,0.585214,0.584801,0.584350,0.584255,0.584553,0.604340,0.629796,0.629429,0.625124,0.620002,0.614970,0.610091,0.605374,0.600833,0.596496,0.592406,0.588626,0.585238,0.582340,0.580052,0.578499,0.577808,0.578084,0.579437,0.581725,0.584720,0.590802,0.597080,0.602575,0.607670,0.612437,0.616694,0.620274,0.623099,0.625174,0.626560,0.627351,0.627649,0.627547,0.627117,0.626409,0.625449,0.624237,0.622748,0.620932,0.618710,0.615969,0.612548,0.608219,0.602659,0.595400,0.585752,0.572705,0.555172,0.526188,0.497203
0.586111,0.585803,0.585504,0.585132,0.584723,0.584274,0.583782,0.583254,0.583432,0.584314,0.606531,0.635589,0.636516,0.632139,0.626144,0.620149,0.614334,0.608717,0.603315,0.598162,0.593304,0.588812,0.584775,0.581304,0.578529,0.576593,0.575637,0.575782,0.577177,0.579709,0.582826,0.589409,0.596931,0.603735,0.609975,0.615821,0.621112,0.625634,0.629261,0.631968,0.633814,0.634906,0.635365,0.635310,0.634838,0.634015,0.632881,0.631442,0.629675,0.627527,0.624912,0.621703,0.617725,0.612729,0.606371,0.598162,0.587397,0.573077,0.554634,0.523869,0.493104
0.585447,0.585095,0.584764,0.584332,0.583858,0.583337,0.582772,0.582179,0.582780,0.584507,0.608654,0.640587,0.643094,0.639050,0.632310,0.625385,0.618646,0.612143,0.605897,0.599942,0.594332,0.589142,0.584468,0.580430,0.577168,0.574835,0.573588,0.573556,0.574927,0.577661,0.580830,0.587659,0.596239,0.604371,0.611815,0.618776,0.625147,0.630679,0.635189,0.638614,0.640997,0.642451,0.643120,0.643147,0.642654,0.641731,0.640430,0.638770,0.636731,0.634259,0.631262,0.627605,0.623099,0.617482,0.610394,0.601335,0.589595,0.574166,0.555162,0.523204,0.491245
0.584773,0.584382,0.584024,0.583535,0.582996,0.582404,0.581774,0.581137,0.582316,0.585162,0.610774,0.644812,0.649085,0.645790,0.638480,0.630674,0.623028,0.615652,0.608574,0.601834,0.595486,0.589612,0.584313,0.579716,0.575967,0.573229,0.571669,0.571423,0.572706,0.575602,0.578787,0.585644,0.595044,0.604464,0.613163,0.621281,0.628770,0.635372,0.640845,0.645074,0.648078,0.649967,0.650901,0.651050,0.650563,0.649554,0.648098,0.646223,0.643917,0.641127,0.637760,0.633672,0.628664,0.622465,0.614703,0.604878,0.592283,0.575853,0.556524,0.523835,0.491146
0.584086,0.583662,0.583284,0.582739,0.582137,0.581475,0.580791,0.580141,0.582055,0.586290,0.612949,0.648309,0.654429,0.652286,0.644622,0.636008,0.627477,0.619240,0.611345,0.603833,0.596763,0.590219,0.584308,0.579159,0.574926,0.571776,0.569888,0.569396,0.570531,0.573546,0.576741,0.583454,0.593407,0.604009,0.613994,0.623311,0.631955,0.639678,0.646189,0.651313,0.655026,0.657428,0.658690,0.659007,0.658558,0.657485,0.655885,0.653802,0.651235,0.648135,0.644406,0.639900,0.634414,0.627666,0.619281,0.608760,0.595413,0.578052,0.558541,0.525485,0.492430
0.583384,0.582934,0.582543,0.581943,0.581280,0.580550,0.579828,0.579209,0.582011,0.587888,0.615224,0.651139,0.659090,0.658466,0.650694,0.641376,0.631989,0.622907,0.614207,0.605937,0.598159,0.590959,0.584447,0.578757,0.574043,0.570478,0.568248,0.567488,0.568421,0.571506,0.574721,0.581169,0.591406,0.603026,0.614288,0.624842,0.634675,0.643565,0.651184,0.657289,0.661804,0.664806,0.666468,0.667007,0.666633,0.665521,0.663791,0.661510,0.658688,0.655283,0.651200,0.646290,0.640345,0.633078,0.624110,0.612953,0.598946,0.580702,0.561083,0.527938,0.494792
0.582668,0.582198,0.581799,0.581147,0.580425,0.579629,0.578894,0.578362,0.582192,0.589937,0.617637,0.653380,0.663052,0.664256,0.656649,0.646760,0.636560,0.626650,0.617159,0.608144,0.599672,0.591829,0.584728,0.578505,0.573316,0.569334,0.566754,0.565709,0.566392,0.569492,0.572745,0.578860,0.589129,0.601551,0.614034,0.625852,0.636907,0.647003,0.655790,0.662961,0.668375,0.672068,0.674209,0.675033,0.674780,0.673657,0.671816,0.669347,0.666277,0.662572,0.658143,0.652841,0.646453,0.638692,0.629177,0.617433,0.602852,0.583761,0.564051,0.531021,0.497991
0.581935,0.581452,0.581052,0.580350,0.579571,0.578714,0.577995,0.577622,0.582608,0.592407,0.620210,0.655119,0.666324,0.669591,0.662431,0.652136,0.641183,0.630466,0.620197,0.610451,0.601297,0.592824,0.585147,0.578400,0.572743,0.568345,0.565408,0.564065,0.564458,0.567513,0.570823,0.576581,0.586665,0.599643,0.613239,0.626322,0.638628,0.649963,0.659972,0.668288,0.674695,0.679178,0.681887,0.683067,0.682986,0.681888,0.679959,0.677315,0.674005,0.670007,0.665238,0.659552,0.652736,0.644504,0.634473,0.622180,0.607104,0.587199,0.567375,0.534604,0.501833
0.581187,0.580697,0.580300,0.579551,0.578719,0.577806,0.577142,0.577015,0.583267,0.595254,0.622952,0.656447,0.668935,0.674416,0.667979,0.657476,0.645848,0.634352,0.623320,0.612855,0.603032,0.593942,0.585700,0.578440,0.572320,0.567508,0.564209,0.562563,0.562635,0.565582,0.568957,0.574372,0.584101,0.597374,0.611923,0.626241,0.639817,0.652420,0.663696,0.673228,0.680723,0.686098,0.689470,0.691086,0.691238,0.690207,0.688216,0.685414,0.681872,0.677587,0.672485,0.666423,0.659193,0.650508,0.639988,0.627178,0.611678,0.590995,0.571006,0.538585,0.506164
0.580421,0.579930,0.579541,0.578749,0.577869,0.576909,0.576346,0.576566,0.584174,0.598430,0.625860,0.657458,0.670936,0.678686,0.673233,0.662743,0.650542,0.638305,0.626526,0.615354,0.604874,0.595180,0.586383,0.578620,0.572045,0.566823,0.563158,0.561206,0.560933,0.563709,0.567147,0.572258,0.581512,0.594827,0.610128,0.625607,0.640456,0.654350,0.666930,0.677741,0.686413,0.692785,0.696923,0.699063,0.699519,0.698604,0.696584,0.693643,0.689882,0.685317,0.679886,0.673457,0.665822,0.656701,0.645715,0.632412,0.616554,0.595136,0.574912,0.542888,0.510863
0.579640,0.579152,0.578775,0.577943,0.577021,0.576026,0.575619,0.576300,0.585336,0.601879,0.628918,0.658243,0.672390,0.682374,0.678129,0.667894,0.655245,0.642317,0.629811,0.617946,0.606822,0.596534,0.587194,0.578937,0.571915,0.566286,0.562254,0.559994,0.559364,0.561907,0.565393,0.570250,0.578963,0.592091,0.607910,0.624432,0.640533,0.655733,0.669644,0.681789,0.691721,0.699193,0.704206,0.706969,0.707807,0.707067,0.705056,0.702001,0.698034,0.693197,0.687445,0.680654,0.672624,0.663081,0.651649,0.637869,0.621711,0.599609,0.579074,0.547457,0.515839
0.578842,0.578363,0.578001,0.577133,0.576176,0.575162,0.574974,0.576243,0.586754,0.605545,0.632101,0.658884,0.673378,0.685469,0.682612,0.672882,0.659933,0.646379,0.633173,0.620629,0.608871,0.598001,0.588129,0.579387,0.571926,0.565895,0.561495,0.558929,0.557935,0.560191,0.563694,0.568351,0.576501,0.589251,0.605341,0.622744,0.640044,0.656550,0.671815,0.685336,0.696603,0.705277,0.711276,0.714769,0.716078,0.715580,0.713625,0.710484,0.706329,0.701230,0.695163,0.688017,0.679599,0.669645,0.657788,0.643539,0.627131,0.604406,0.583484,0.552254,0.521025
